66.95874786376953,385.2623596191406,194.99266052246094,506.76776123046875,0.9593026638031006,14.0
63.824100494384766,151.92210388183594,195.313720703125,276.339111328125,0.9537659287452698,15.0
298.8665466308594,263.43194580078125,426.89892578125,398.8169250488281,0.9491577744483948,2.0
67.4776840209961,497.3135986328125,311.8170471191406,621.0791015625,0.9357203841209412,10.0
60.33897399902344,622.7518920898438,471.489013671875,749.0757446289062,0.9262418150901794,12.0
457.8829650878906,34.805171966552734,581.8126220703125,169.6436309814453,0.8293877840042114,4.0
297.5397033691406,494.349609375,424.1615295410156,619.3028564453125,0.7871782779693604,0.0
66.97012329101562,268.4324951171875,311.7561340332031,390.8672180175781,0.5955055356025696,10.0
63.18758773803711,32.495635986328125,466.5885314941406,164.17787170410156,0.3625480532646179,16.0
60.7724494934082,32.98308181762695,463.4481506347656,169.6182861328125,0.3477517366409302,12.0
